C_Class1_2,C_Manuf_Part_Number,C_SKU_Nbr,C_Short_Week,C_sku1,C_Sales_Units,C_sales
021-008-FENCING,UNKNOWN,284503,FW 201805,284503-5X5-8FT WHITE VINYL FENCE POST,227.0,5305.82
021-008-FENCING,UNKNOWN,284503,FW 202044,284503-5X5-8FT WHITE VINYL FENCE POST,497.0,12246.98
021-008-FENCING,UNKNOWN,284503,FW 202039,284503-5X5-8FT WHITE VINYL FENCE POST,550.0,13676.610000000004
021-008-FENCING,UNKNOWN,284503,FW 201909,284503-5X5-8FT WHITE VINYL FENCE POST,1274.0,26713.480000000003
021-008-FENCING,UNKNOWN,284503,FW 202009,284503-5X5-8FT WHITE VINYL FENCE POST,555.0,13497.489999999998
021-008-FENCING,UNKNOWN,284503,FW 202025,284503-5X5-8FT WHITE VINYL FENCE POST,728.0,17188.300000000003
021-008-FENCING,UNKNOWN,284503,FW 201951,284503-5X5-8FT WHITE VINYL FENCE POST,366.0,9237.09
021-008-FENCING,UNKNOWN,284503,FW 201948,284503-5X5-8FT WHITE VINYL FENCE POST,339.0,8405.960000000001
021-008-FENCING,UNKNOWN,284503,FW 201929,284503-5X5-8FT WHITE VINYL FENCE POST,512.0,12358.0
021-008-FENCING,UNKNOWN,284503,FW 201838,284503-5X5-8FT WHITE VINYL FENCE POST,445.0,9175.880000000001
021-008-FENCING,UNKNOWN,284503,FW 202002,284503-5X5-8FT WHITE VINYL FENCE POST,490.0,11853.980000000001
021-008-FENCING,UNKNOWN,284503,FW 201904,284503-5X5-8FT WHITE VINYL FENCE POST,522.0,11901.980000000001
021-008-FENCING,UNKNOWN,284503,FW 202035,284503-5X5-8FT WHITE VINYL FENCE POST,523.0,12818.469999999998
021-008-FENCING,UNKNOWN,284503,FW 201918,284503-5X5-8FT WHITE VINYL FENCE POST,752.0,17144.530000000002
021-008-FENCING,UNKNOWN,284503,FW 201922,284503-5X5-8FT WHITE VINYL FENCE POST,718.0,17114.040000000005
021-008-FENCING,UNKNOWN,284503,FW 201821,284503-5X5-8FT WHITE VINYL FENCE POST,984.0,22123.620000000006
021-008-FENCING,UNKNOWN,284503,FW 201847,284503-5X5-8FT WHITE VINYL FENCE POST,209.0,4580.29
021-008-FENCING,UNKNOWN,284503,FW 202008,284503-5X5-8FT WHITE VINYL FENCE POST,367.0,9096.010000000002
021-008-FENCING,UNKNOWN,284503,FW 201844,284503-5X5-8FT WHITE VINYL FENCE POST,176.0,3845.2899999999995
021-008-FENCING,UNKNOWN,284503,FW 201818,284503-5X5-8FT WHITE VINYL FENCE POST,1098.0,25001.739999999998
021-008-FENCING,UNKNOWN,284503,FW 202028,284503-5X5-8FT WHITE VINYL FENCE POST,530.0,12708.889999999998
021-008-FENCING,UNKNOWN,284503,FW 201752,284503-5X5-8FT WHITE VINYL FENCE POST,122.0,2929.1899999999996
021-008-FENCING,UNKNOWN,284503,FW 202040,284503-5X5-8FT WHITE VINYL FENCE POST,434.0,10962.650000000001
021-008-FENCING,UNKNOWN,284503,FW 202014,284503-5X5-8FT WHITE VINYL FENCE POST,945.0,22849.69999999999
021-008-FENCING,UNKNOWN,284503,FW 201919,284503-5X5-8FT WHITE VINYL FENCE POST,756.0,17515.919999999995
021-008-FENCING,UNKNOWN,284503,FW 201823,284503-5X5-8FT WHITE VINYL FENCE POST,710.0,16711.43
021-008-FENCING,UNKNOWN,284503,FW 202019,284503-5X5-8FT WHITE VINYL FENCE POST,1078.0,26411.030000000013
021-008-FENCING,UNKNOWN,284503,FW 201808,284503-5X5-8FT WHITE VINYL FENCE POST,320.0,7540.089999999998
021-008-FENCING,UNKNOWN,284503,FW 201810,284503-5X5-8FT WHITE VINYL FENCE POST,552.0,12694.030000000002
021-008-FENCING,UNKNOWN,284503,FW 201933,284503-5X5-8FT WHITE VINYL FENCE POST,470.0,11541.749999999998
021-008-FENCING,UNKNOWN,284503,FW 201944,284503-5X5-8FT WHITE VINYL FENCE POST,363.0,9034.15
021-008-FENCING,UNKNOWN,284503,FW 201804,284503-5X5-8FT WHITE VINYL FENCE POST,97.0,2550.05
021-008-FENCING,UNKNOWN,284503,FW 201925,284503-5X5-8FT WHITE VINYL FENCE POST,643.0,15660.869999999999
021-008-FENCING,UNKNOWN,284503,FW 201834,284503-5X5-8FT WHITE VINYL FENCE POST,527.0,11184.199999999995
021-008-FENCING,UNKNOWN,284503,FW 201852,284503-5X5-8FT WHITE VINYL FENCE POST,234.0,5135.750000000001
021-008-FENCING,UNKNOWN,284503,FW 201943,284503-5X5-8FT WHITE VINYL FENCE POST,252.0,6328.789999999999
021-008-FENCING,UNKNOWN,284503,FW 201903,284503-5X5-8FT WHITE VINYL FENCE POST,299.0,7721.609999999998
021-008-FENCING,UNKNOWN,284503,FW 202032,284503-5X5-8FT WHITE VINYL FENCE POST,401.0,9979.550000000001
021-008-FENCING,UNKNOWN,284503,FW 202036,284503-5X5-8FT WHITE VINYL FENCE POST,469.0,11506.87
021-008-FENCING,UNKNOWN,284503,FW 201835,284503-5X5-8FT WHITE VINYL FENCE POST,398.0,8671.389999999998
021-008-FENCING,UNKNOWN,284503,FW 202012,284503-5X5-8FT WHITE VINYL FENCE POST,887.0,21466.89
021-008-FENCING,UNKNOWN,284503,FW 201930,284503-5X5-8FT WHITE VINYL FENCE POST,513.0,12400.409999999998
021-008-FENCING,UNKNOWN,284503,FW 201915,284503-5X5-8FT WHITE VINYL FENCE POST,826.0,19099.87
021-008-FENCING,UNKNOWN,284503,FW 201932,284503-5X5-8FT WHITE VINYL FENCE POST,366.0,8991.06
021-008-FENCING,UNKNOWN,284503,FW 201911,284503-5X5-8FT WHITE VINYL FENCE POST,1267.0,28038.33000000001
021-008-FENCING,UNKNOWN,284503,FW 201908,284503-5X5-8FT WHITE VINYL FENCE POST,1048.0,20063.48
021-008-FENCING,UNKNOWN,284503,FW 202041,284503-5X5-8FT WHITE VINYL FENCE POST,552.0,13818.150000000005
021-008-FENCING,UNKNOWN,284503,FW 201942,284503-5X5-8FT WHITE VINYL FENCE POST,406.0,10192.68
021-008-FENCING,UNKNOWN,284503,FW 201819,284503-5X5-8FT WHITE VINYL FENCE POST,1084.0,24257.979999999996
021-008-FENCING,UNKNOWN,284503,FW 201940,284503-5X5-8FT WHITE VINYL FENCE POST,666.0,16495.15
021-008-FENCING,UNKNOWN,284503,FW 202102,284503-5X5-8FT WHITE VINYL FENCE POST,576.0,14160.81999999999
021-008-FENCING,UNKNOWN,284503,FW 201749,284503-5X5-8FT WHITE VINYL FENCE POST,60.0,1116.6999999999998
021-008-FENCING,UNKNOWN,284503,FW 202043,284503-5X5-8FT WHITE VINYL FENCE POST,500.0,12413.37
021-008-FENCING,UNKNOWN,284503,FW 202005,284503-5X5-8FT WHITE VINYL FENCE POST,670.0,16077.349999999997
021-008-FENCING,UNKNOWN,284503,FW 202026,284503-5X5-8FT WHITE VINYL FENCE POST,866.0,21584.809999999998
021-008-FENCING,UNKNOWN,284503,FW 201945,284503-5X5-8FT WHITE VINYL FENCE POST,424.0,10657.070000000002
021-008-FENCING,UNKNOWN,284503,FW 202023,284503-5X5-8FT WHITE VINYL FENCE POST,714.0,17957.109999999997
021-008-FENCING,UNKNOWN,284503,FW 201849,284503-5X5-8FT WHITE VINYL FENCE POST,100.0,2255.28
021-008-FENCING,UNKNOWN,284503,FW 202001,284503-5X5-8FT WHITE VINYL FENCE POST,583.0,14090.5
021-008-FENCING,UNKNOWN,284503,FW 201751,284503-5X5-8FT WHITE VINYL FENCE POST,160.0,2962.91
021-008-FENCING,UNKNOWN,284503,FW 201812,284503-5X5-8FT WHITE VINYL FENCE POST,839.0,18594.39
021-008-FENCING,UNKNOWN,284503,FW 201813,284503-5X5-8FT WHITE VINYL FENCE POST,1020.0,22763.960000000003
021-008-FENCING,UNKNOWN,284503,FW 202013,284503-5X5-8FT WHITE VINYL FENCE POST,1193.0,28093.470000000005
021-008-FENCING,UNKNOWN,284503,FW 201836,284503-5X5-8FT WHITE VINYL FENCE POST,694.0,15112.9
021-008-FENCING,UNKNOWN,284503,FW 201801,284503-5X5-8FT WHITE VINYL FENCE POST,66.0,1537.0700000000002
021-008-FENCING,UNKNOWN,284503,FW 201923,284503-5X5-8FT WHITE VINYL FENCE POST,622.0,14464.740000000002
021-008-FENCING,UNKNOWN,284503,FW 201826,284503-5X5-8FT WHITE VINYL FENCE POST,878.0,19853.25
021-008-FENCING,UNKNOWN,284503,FW 201845,284503-5X5-8FT WHITE VINYL FENCE POST,164.0,3691.3900000000003
021-008-FENCING,UNKNOWN,284503,FW 202104,284503-5X5-8FT WHITE VINYL FENCE POST,832.0,21031.85999999999
021-008-FENCING,UNKNOWN,284503,FW 202030,284503-5X5-8FT WHITE VINYL FENCE POST,569.0,14487.300000000001
021-008-FENCING,UNKNOWN,284503,FW 202031,284503-5X5-8FT WHITE VINYL FENCE POST,608.0,15348.06
021-008-FENCING,UNKNOWN,284503,FW 202037,284503-5X5-8FT WHITE VINYL FENCE POST,521.0,13074.130000000003
021-008-FENCING,UNKNOWN,284503,FW 201828,284503-5X5-8FT WHITE VINYL FENCE POST,744.0,16810.010000000002
021-008-FENCING,UNKNOWN,284503,FW 201916,284503-5X5-8FT WHITE VINYL FENCE POST,1150.0,25291.8
021-008-FENCING,UNKNOWN,284503,FW 201920,284503-5X5-8FT WHITE VINYL FENCE POST,703.0,16910.579999999998
021-008-FENCING,UNKNOWN,284503,FW 201913,284503-5X5-8FT WHITE VINYL FENCE POST,948.0,21606.059999999998
021-008-FENCING,UNKNOWN,284503,FW 201850,284503-5X5-8FT WHITE VINYL FENCE POST,83.0,1994.0700000000002
021-008-FENCING,UNKNOWN,284503,FW 201946,284503-5X5-8FT WHITE VINYL FENCE POST,429.0,11197.96
021-008-FENCING,UNKNOWN,284503,FW 202010,284503-5X5-8FT WHITE VINYL FENCE POST,292.0,7069.209999999999
021-008-FENCING,UNKNOWN,284503,FW 201803,284503-5X5-8FT WHITE VINYL FENCE POST,79.0,1922.6299999999997
021-008-FENCING,UNKNOWN,284503,FW 201825,284503-5X5-8FT WHITE VINYL FENCE POST,497.0,11956.330000000004
021-008-FENCING,UNKNOWN,284503,FW 201833,284503-5X5-8FT WHITE VINYL FENCE POST,440.0,10102.669999999998
021-008-FENCING,UNKNOWN,284503,FW 202020,284503-5X5-8FT WHITE VINYL FENCE POST,751.0,18930.55
021-008-FENCING,UNKNOWN,284503,FW 201926,284503-5X5-8FT WHITE VINYL FENCE POST,373.0,9075.92
021-008-FENCING,UNKNOWN,284503,FW 201837,284503-5X5-8FT WHITE VINYL FENCE POST,616.0,13044.309999999998
021-008-FENCING,UNKNOWN,284503,FW 201928,284503-5X5-8FT WHITE VINYL FENCE POST,535.0,12855.049999999997
021-008-FENCING,UNKNOWN,284503,FW 201839,284503-5X5-8FT WHITE VINYL FENCE POST,566.0,11513.759999999998
021-008-FENCING,UNKNOWN,284503,FW 201906,284503-5X5-8FT WHITE VINYL FENCE POST,773.0,17499.170000000002
021-008-FENCING,UNKNOWN,284503,FW 201848,284503-5X5-8FT WHITE VINYL FENCE POST,111.0,2505.8
021-008-FENCING,UNKNOWN,284503,FW 202103,284503-5X5-8FT WHITE VINYL FENCE POST,721.0,18322.030000000002
021-008-FENCING,UNKNOWN,284503,FW 201750,284503-5X5-8FT WHITE VINYL FENCE POST,166.0,3848.17
021-008-FENCING,UNKNOWN,284503,FW 201905,284503-5X5-8FT WHITE VINYL FENCE POST,559.0,11527.179999999998
021-008-FENCING,UNKNOWN,284503,FW 202033,284503-5X5-8FT WHITE VINYL FENCE POST,666.0,16172.09
021-008-FENCING,UNKNOWN,284503,FW 202004,284503-5X5-8FT WHITE VINYL FENCE POST,766.0,18220.739999999994
021-008-FENCING,UNKNOWN,284503,FW 201815,284503-5X5-8FT WHITE VINYL FENCE POST,951.0,21772.690000000006
021-008-FENCING,UNKNOWN,284503,FW 201938,284503-5X5-8FT WHITE VINYL FENCE POST,518.0,12204.42
021-008-FENCING,UNKNOWN,284503,FW 201820,284503-5X5-8FT WHITE VINYL FENCE POST,1070.0,23351.87999999999
021-008-FENCING,UNKNOWN,284503,FW 201824,284503-5X5-8FT WHITE VINYL FENCE POST,761.0,17357.10000000001
021-008-FENCING,UNKNOWN,284503,FW 201843,284503-5X5-8FT WHITE VINYL FENCE POST,166.0,3998.69
021-008-FENCING,UNKNOWN,284503,FW 201853,284503-5X5-8FT WHITE VINYL FENCE POST,196.0,4983.76
021-008-FENCING,UNKNOWN,284503,FW 201802,284503-5X5-8FT WHITE VINYL FENCE POST,105.0,2462.8
021-008-FENCING,UNKNOWN,284503,FW 202049,284503-5X5-8FT WHITE VINYL FENCE POST,636.0,16174.29
021-008-FENCING,UNKNOWN,284503,FW 202046,284503-5X5-8FT WHITE VINYL FENCE POST,708.0,17499.250000000004
021-008-FENCING,UNKNOWN,284503,FW 202027,284503-5X5-8FT WHITE VINYL FENCE POST,658.0,16233.660000000002
021-008-FENCING,UNKNOWN,284503,FW 202007,284503-5X5-8FT WHITE VINYL FENCE POST,304.0,7474.260000000001
021-008-FENCING,UNKNOWN,284503,FW 202047,284503-5X5-8FT WHITE VINYL FENCE POST,248.0,6395.67
021-008-FENCING,UNKNOWN,284503,FW 202006,284503-5X5-8FT WHITE VINYL FENCE POST,356.0,8808.55
021-008-FENCING,UNKNOWN,284503,FW 202003,284503-5X5-8FT WHITE VINYL FENCE POST,500.0,12000.060000000001
021-008-FENCING,UNKNOWN,284503,FW 202101,284503-5X5-8FT WHITE VINYL FENCE POST,596.0,15002.73
021-008-FENCING,UNKNOWN,284503,FW 202105,284503-5X5-8FT WHITE VINYL FENCE POST,497.0,12295.560000000001
021-008-FENCING,UNKNOWN,284503,FW 201841,284503-5X5-8FT WHITE VINYL FENCE POST,238.0,5518.010000000001
021-008-FENCING,UNKNOWN,284503,FW 202024,284503-5X5-8FT WHITE VINYL FENCE POST,754.0,18550.45
021-008-FENCING,UNKNOWN,284503,FW 201927,284503-5X5-8FT WHITE VINYL FENCE POST,554.0,13508.2
021-008-FENCING,UNKNOWN,284503,FW 201910,284503-5X5-8FT WHITE VINYL FENCE POST,1259.0,28353.37
021-008-FENCING,UNKNOWN,284503,FW 201924,284503-5X5-8FT WHITE VINYL FENCE POST,761.0,18253.960000000003
021-008-FENCING,UNKNOWN,284503,FW 201941,284503-5X5-8FT WHITE VINYL FENCE POST,408.0,9920.399999999998
021-008-FENCING,UNKNOWN,284503,FW 201832,284503-5X5-8FT WHITE VINYL FENCE POST,624.0,15305.119999999995
021-008-FENCING,UNKNOWN,284503,FW 201907,284503-5X5-8FT WHITE VINYL FENCE POST,967.0,18021.43
021-008-FENCING,UNKNOWN,284503,FW 201851,284503-5X5-8FT WHITE VINYL FENCE POST,75.0,1573.6200000000003
021-008-FENCING,UNKNOWN,284503,FW 201902,284503-5X5-8FT WHITE VINYL FENCE POST,696.0,14500.019999999999
021-008-FENCING,UNKNOWN,284503,FW 202050,284503-5X5-8FT WHITE VINYL FENCE POST,520.0,13352.010000000002
021-008-FENCING,UNKNOWN,284503,FW 202038,284503-5X5-8FT WHITE VINYL FENCE POST,404.0,10492.119999999999
021-008-FENCING,UNKNOWN,284503,FW 202042,284503-5X5-8FT WHITE VINYL FENCE POST,590.0,14458.74
021-008-FENCING,UNKNOWN,284503,FW 202034,284503-5X5-8FT WHITE VINYL FENCE POST,445.0,11029.990000000002
021-007-LANDSCAPE,163602,1000012648,FW 202104,1000012648-BLACK RAIL BRACKET (4-PACK),1716.0,23720.12999999981
021-007-LANDSCAPE,163602,1000012648,FW 201911,1000012648-BLACK RAIL BRACKET (4-PACK),3817.0,51331.47000000034
021-007-LANDSCAPE,163602,1000012648,FW 202037,1000012648-BLACK RAIL BRACKET (4-PACK),3372.0,46569.95999999963
021-007-LANDSCAPE,163602,1000012648,FW 201820,1000012648-BLACK RAIL BRACKET (4-PACK),5953.0,77586.69000000026
021-007-LANDSCAPE,163602,1000012648,FW 201836,1000012648-BLACK RAIL BRACKET (4-PACK),3406.0,44649.93000000004
021-007-LANDSCAPE,163602,1000012648,FW 201950,1000012648-BLACK RAIL BRACKET (4-PACK),950.0,13110.92999999998
021-007-LANDSCAPE,163602,1000012648,FW 201947,1000012648-BLACK RAIL BRACKET (4-PACK),1116.0,15481.969999999968
021-007-LANDSCAPE,163602,1000012648,FW 202046,1000012648-BLACK RAIL BRACKET (4-PACK),1403.0,19261.61999999999
021-007-LANDSCAPE,163602,1000012648,FW 202103,1000012648-BLACK RAIL BRACKET (4-PACK),1072.0,14809.249999999924
021-007-LANDSCAPE,163602,1000012648,FW 202013,1000012648-BLACK RAIL BRACKET (4-PACK),8636.0,118998.32000000137
021-007-LANDSCAPE,163602,1000012648,FW 202010,1000012648-BLACK RAIL BRACKET (4-PACK),4735.0,65244.4399999998
021-007-LANDSCAPE,163602,1000012648,FW 201819,1000012648-BLACK RAIL BRACKET (4-PACK),6514.0,85153.24000000005
021-007-LANDSCAPE,163602,1000012648,FW 201842,1000012648-BLACK RAIL BRACKET (4-PACK),1630.0,21336.42999999999
021-007-LANDSCAPE,163602,1000012648,FW 201848,1000012648-BLACK RAIL BRACKET (4-PACK),922.0,11946.499999999989
021-007-LANDSCAPE,163602,1000012648,FW 201751,1000012648-BLACK RAIL BRACKET (4-PACK),614.0,7779.769999999998
021-007-LANDSCAPE,163602,1000012648,FW 201804,1000012648-BLACK RAIL BRACKET (4-PACK),1130.0,14526.81999999998
021-007-LANDSCAPE,163602,1000012648,FW 201752,1000012648-BLACK RAIL BRACKET (4-PACK),900.0,11347.800000000003
021-007-LANDSCAPE,163602,1000012648,FW 201944,1000012648-BLACK RAIL BRACKET (4-PACK),1301.0,17968.389999999963
021-007-LANDSCAPE,163602,1000012648,FW 201904,1000012648-BLACK RAIL BRACKET (4-PACK),1088.0,14355.139999999996
021-007-LANDSCAPE,163602,1000012648,FW 202101,1000012648-BLACK RAIL BRACKET (4-PACK),1141.0,15787.029999999895
021-007-LANDSCAPE,163602,1000012648,FW 202105,1000012648-BLACK RAIL BRACKET (4-PACK),2082.0,28816.27999999981
021-007-LANDSCAPE,163602,1000012648,FW 202025,1000012648-BLACK RAIL BRACKET (4-PACK),6754.0,93578.41000000009
021-007-LANDSCAPE,163602,1000012648,FW 202031,1000012648-BLACK RAIL BRACKET (4-PACK),5382.0,74054.28999999978
021-007-LANDSCAPE,163602,1000012648,FW 202043,1000012648-BLACK RAIL BRACKET (4-PACK),2008.0,27530.319999999912
021-007-LANDSCAPE,163602,1000012648,FW 201834,1000012648-BLACK RAIL BRACKET (4-PACK),3259.0,42735.87000000007
021-007-LANDSCAPE,163602,1000012648,FW 201809,1000012648-BLACK RAIL BRACKET (4-PACK),2068.0,26948.360000000037
021-007-LANDSCAPE,163602,1000012648,FW 201835,1000012648-BLACK RAIL BRACKET (4-PACK),3320.0,43384.350000000006
021-007-LANDSCAPE,163602,1000012648,FW 201946,1000012648-BLACK RAIL BRACKET (4-PACK),363.0,6407.019999999969
021-007-LANDSCAPE,163602,1000012648,FW 201907,1000012648-BLACK RAIL BRACKET (4-PACK),2243.0,29851.540000000026
021-007-LANDSCAPE,163602,1000012648,FW 202011,1000012648-BLACK RAIL BRACKET (4-PACK),5881.0,81169.58999999997
021-007-LANDSCAPE,163602,1000012648,FW 202028,1000012648-BLACK RAIL BRACKET (4-PACK),5210.0,71889.59999999993
021-007-LANDSCAPE,163602,1000012648,FW 201749,1000012648-BLACK RAIL BRACKET (4-PACK),498.0,6233.529999999999
021-007-LANDSCAPE,163602,1000012648,FW 201850,1000012648-BLACK RAIL BRACKET (4-PACK),1029.0,13495.949999999993
021-007-LANDSCAPE,163602,1000012648,FW 201808,1000012648-BLACK RAIL BRACKET (4-PACK),1713.0,22405.530000000006
021-007-LANDSCAPE,163602,1000012648,FW 201822,1000012648-BLACK RAIL BRACKET (4-PACK),6359.0,82831.05999999985
021-007-LANDSCAPE,163602,1000012648,FW 201810,1000012648-BLACK RAIL BRACKET (4-PACK),2244.0,29102.95000000001
021-007-LANDSCAPE,163602,1000012648,FW 201838,1000012648-BLACK RAIL BRACKET (4-PACK),2688.0,35179.040000000045
021-007-LANDSCAPE,163602,1000012648,FW 201936,1000012648-BLACK RAIL BRACKET (4-PACK),3579.0,48436.470000000285
021-007-LANDSCAPE,163602,1000012648,FW 202002,1000012648-BLACK RAIL BRACKET (4-PACK),1107.0,15140.109999999964
021-007-LANDSCAPE,163602,1000012648,FW 202102,1000012648-BLACK RAIL BRACKET (4-PACK),1129.0,15632.079999999925
021-007-LANDSCAPE,163602,1000012648,FW 202024,1000012648-BLACK RAIL BRACKET (4-PACK),6912.0,95509.70000000017
021-007-LANDSCAPE,163602,1000012648,FW 202026,1000012648-BLACK RAIL BRACKET (4-PACK),6223.0,85861.13
021-007-LANDSCAPE,163602,1000012648,FW 202036,1000012648-BLACK RAIL BRACKET (4-PACK),4213.0,57961.77999999959
021-007-LANDSCAPE,163602,1000012648,FW 202018,1000012648-BLACK RAIL BRACKET (4-PACK),8762.0,120977.26000000106
021-007-LANDSCAPE,163602,1000012648,FW 201845,1000012648-BLACK RAIL BRACKET (4-PACK),1363.0,17510.58999999998
021-007-LANDSCAPE,163602,1000012648,FW 201903,1000012648-BLACK RAIL BRACKET (4-PACK),1194.0,15483.349999999995
021-007-LANDSCAPE,163602,1000012648,FW 201832,1000012648-BLACK RAIL BRACKET (4-PACK),3633.0,47384.93000000006
021-007-LANDSCAPE,163602,1000012648,FW 201932,1000012648-BLACK RAIL BRACKET (4-PACK),3958.0,53863.1000000003
021-007-LANDSCAPE,163602,1000012648,FW 201806,1000012648-BLACK RAIL BRACKET (4-PACK),1300.0,16879.09999999997
021-007-LANDSCAPE,163602,1000012648,FW 201926,1000012648-BLACK RAIL BRACKET (4-PACK),4982.0,67375.37000000026
021-007-LANDSCAPE,163602,1000012648,FW 201908,1000012648-BLACK RAIL BRACKET (4-PACK),2743.0,36202.69000000006
021-007-LANDSCAPE,163602,1000012648,FW 201803,1000012648-BLACK RAIL BRACKET (4-PACK),948.0,12406.209999999981
021-007-LANDSCAPE,163602,1000012648,FW 201935,1000012648-BLACK RAIL BRACKET (4-PACK),3383.0,45648.38000000031
021-007-LANDSCAPE,163602,1000012648,FW 201805,1000012648-BLACK RAIL BRACKET (4-PACK),1271.0,16370.519999999979
021-007-LANDSCAPE,163602,1000012648,FW 201928,1000012648-BLACK RAIL BRACKET (4-PACK),4472.0,60474.27000000036
021-007-LANDSCAPE,163602,1000012648,FW 201839,1000012648-BLACK RAIL BRACKET (4-PACK),2449.0,31920.66000000004
021-007-LANDSCAPE,163602,1000012648,FW 202017,1000012648-BLACK RAIL BRACKET (4-PACK),9366.0,128849.13000000063
021-007-LANDSCAPE,163602,1000012648,FW 202020,1000012648-BLACK RAIL BRACKET (4-PACK),8200.0,113064.95000000135
021-007-LANDSCAPE,163602,1000012648,FW 202021,1000012648-BLACK RAIL BRACKET (4-PACK),8016.0,110302.28000000125
021-007-LANDSCAPE,163602,1000012648,FW 202034,1000012648-BLACK RAIL BRACKET (4-PACK),4209.0,58203.11999999962
021-007-LANDSCAPE,163602,1000012648,FW 201846,1000012648-BLACK RAIL BRACKET (4-PACK),1170.0,15322.369999999977
021-007-LANDSCAPE,163602,1000012648,FW 201948,1000012648-BLACK RAIL BRACKET (4-PACK),1155.0,15885.969999999965
021-007-LANDSCAPE,163602,1000012648,FW 201952,1000012648-BLACK RAIL BRACKET (4-PACK),1364.0,18423.779999999955
021-007-LANDSCAPE,163602,1000012648,FW 201934,1000012648-BLACK RAIL BRACKET (4-PACK),3949.0,53416.61000000045
021-007-LANDSCAPE,163602,1000012648,FW 202050,1000012648-BLACK RAIL BRACKET (4-PACK),1561.0,21574.97999999996
021-007-LANDSCAPE,163602,1000012648,FW 202019,1000012648-BLACK RAIL BRACKET (4-PACK),10312.0,142057.2200000007
021-007-LANDSCAPE,163602,1000012648,FW 202008,1000012648-BLACK RAIL BRACKET (4-PACK),3077.0,42407.119999999726
021-007-LANDSCAPE,163602,1000012648,FW 201816,1000012648-BLACK RAIL BRACKET (4-PACK),5164.0,67726.99000000003
021-007-LANDSCAPE,163602,1000012648,FW 201825,1000012648-BLACK RAIL BRACKET (4-PACK),5011.0,65564.57000000012
021-007-LANDSCAPE,163602,1000012648,FW 201930,1000012648-BLACK RAIL BRACKET (4-PACK),4807.0,65097.79000000025
021-007-LANDSCAPE,163602,1000012648,FW 201921,1000012648-BLACK RAIL BRACKET (4-PACK),6506.0,87923.88000000022
021-007-LANDSCAPE,163602,1000012648,FW 201938,1000012648-BLACK RAIL BRACKET (4-PACK),2852.0,38541.34000000022
021-007-LANDSCAPE,163602,1000012648,FW 201945,1000012648-BLACK RAIL BRACKET (4-PACK),1096.0,15187.779999999977
021-007-LANDSCAPE,163602,1000012648,FW 201824,1000012648-BLACK RAIL BRACKET (4-PACK),5860.0,76969.52000000021
021-007-LANDSCAPE,163602,1000012648,FW 201933,1000012648-BLACK RAIL BRACKET (4-PACK),3769.0,50851.13000000034
021-007-LANDSCAPE,163602,1000012648,FW 201915,1000012648-BLACK RAIL BRACKET (4-PACK),5464.0,73572.70000000029
021-007-LANDSCAPE,163602,1000012648,FW 202027,1000012648-BLACK RAIL BRACKET (4-PACK),6236.0,85871.46999999986
021-007-LANDSCAPE,163602,1000012648,FW 201813,1000012648-BLACK RAIL BRACKET (4-PACK),4078.0,53094.15000000002
021-007-LANDSCAPE,163602,1000012648,FW 201828,1000012648-BLACK RAIL BRACKET (4-PACK),4313.0,56457.66000000009
021-007-LANDSCAPE,163602,1000012648,FW 201815,1000012648-BLACK RAIL BRACKET (4-PACK),5535.0,72306.62
021-007-LANDSCAPE,163602,1000012648,FW 201827,1000012648-BLACK RAIL BRACKET (4-PACK),4987.0,65326.45000000013
021-007-LANDSCAPE,163602,1000012648,FW 201849,1000012648-BLACK RAIL BRACKET (4-PACK),1049.0,13709.779999999988
021-007-LANDSCAPE,163602,1000012648,FW 201910,1000012648-BLACK RAIL BRACKET (4-PACK),4140.0,54900.92000000023
021-007-LANDSCAPE,163602,1000012648,FW 201940,1000012648-BLACK RAIL BRACKET (4-PACK),2473.0,33920.03999999992
