C_SKU_Nbr,C_Short_Week,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_Str_OH_units_wkly,C_sales
1005559956,FW 202032,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559956,FW 202033,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559956,FW 202031,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,258.0,
1005559956,FW 202102,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,239.0,51.0
1005559956,FW 202052,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,67.0,
1005559955,FW 202033,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,219.0,
1005559955,FW 202023,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559955,FW 202041,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,238.0,21.98
1005559955,FW 202036,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,203.0,
1005559956,FW 202038,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,206.0,
1005559955,FW 202037,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",7.0,222.0,153.85999999999999
1005559955,FW 202041,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202036,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559956,FW 202037,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202101,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,232.0,43.96
1005559955,FW 202046,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,282.0,
1005559956,FW 202036,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559955,FW 202030,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202028,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,251.0,21.98
1005559956,FW 202101,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,243.0,
1005559955,FW 202026,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,262.0,43.96000000000001
1005559955,FW 202044,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,210.0,
1005559956,FW 202025,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202046,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,136.0,
1005559955,FW 202047,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559955,FW 202050,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202044,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,321.0,
1005559955,FW 202029,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559956,FW 202037,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",6.0,498.0,131.88
1005559955,FW 202037,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,107.0,21.98
1005559955,FW 202040,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,105.0,43.96
1005559955,FW 202046,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559955,FW 202034,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,239.0,43.96
1005559955,FW 202019,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559956,FW 202039,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202040,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,239.0,
1005559955,FW 202028,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,254.0,
1005559956,FW 202020,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202022,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202029,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202052,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,235.0,
1005559956,FW 202049,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,241.0,21.98
1005559955,FW 202028,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",54.0,208.0,1186.92
1005559955,FW 202039,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,260.0,21.98
1005559956,FW 202034,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,257.0,
1005559955,FW 202046,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,203.0,
1005559955,FW 202028,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",0.0,262.0,0.0
1005559956,FW 202026,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,263.0,19.78
1005559955,FW 202047,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",-2.0,208.0,-43.96
1005559956,FW 202050,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,458.0,65.94
1005559956,FW 202036,1502-ARVADA,1502,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",-1.0,1.0,-21.98
1005559955,FW 202023,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,253.0,
1005559956,FW 202051,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,458.0,
1005559956,FW 202048,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202042,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,266.0,
1005559955,FW 202043,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,221.0,
1005559956,FW 202043,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,235.0,21.98
1005559956,FW 202031,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,234.0,109.9
1005559956,FW 202046,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202045,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,194.0,
1005559956,FW 202024,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,258.0,43.96
1005559956,FW 202032,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,235.0,6.59
1005559956,FW 202045,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,149.0,
1005559955,FW 202034,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202025,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202045,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,243.0,43.96
1005559955,FW 202030,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,258.0,131.88
1005559956,FW 202029,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,261.0,21.98
1005559955,FW 202040,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,256.0,87.92
1005559956,FW 202037,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,247.0,65.94
1005559955,FW 202027,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559955,FW 202024,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",-4.0,241.0,-79.16
1005559956,FW 202044,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,159.0,
1005559956,FW 202047,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,141.0,
1005559956,FW 202030,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202033,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202045,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,185.0,109.9
1005559955,FW 202051,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,475.0,
1005559956,FW 202050,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,205.0,
1005559956,FW 202050,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,67.0,
1005559955,FW 202035,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,229.0,21.98
1005559956,FW 202036,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,260.0,43.96
1005559956,FW 202033,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,231.0,65.94
1005559956,FW 202020,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202050,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,194.0,
1005559955,FW 202043,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",9.0,189.0,197.82
1005559956,FW 202021,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202030,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202038,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,214.0,131.88
1005559955,FW 202052,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,247.0,
1005559955,FW 202041,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202027,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,254.0,21.98
1005559956,FW 202031,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,241.0,
1005559955,FW 202032,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,249.0,
1005559955,FW 202044,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559955,FW 202036,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202039,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559956,FW 202102,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,184.0,
1005559956,FW 202046,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559955,FW 202034,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,223.0,
1005559956,FW 202051,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,170.0,
1005559955,FW 202028,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202024,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,255.0,
1005559955,FW 202051,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,158.0,
1005559955,FW 202051,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,159.0,
1005559955,FW 202047,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559956,FW 202022,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202041,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,476.0,
1005559956,FW 202037,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",12.0,206.0,263.76
1005559955,FW 202035,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,180.0,
1005559955,FW 202032,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,203.0,21.98
1005559955,FW 202047,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,248.0,
1005559956,FW 202036,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,266.0,
1005559955,FW 202044,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,205.0,
1005559956,FW 202019,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202020,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202022,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202040,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,476.0,
1005559955,FW 202028,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,261.0,65.94
1005559956,FW 202101,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,205.0,
1005559956,FW 202040,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559955,FW 202046,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,206.0,65.94
1005559955,FW 202052,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559955,FW 202047,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559955,FW 202052,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,2.0,
1005559956,FW 202028,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202037,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,240.0,21.98
1005559955,FW 202052,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,235.0,
1005559955,FW 202029,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,249.0,109.9
1005559955,FW 202022,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202036,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,261.0,13.18
1005559955,FW 202045,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,243.0,65.94
1005559955,FW 202028,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202023,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",4.0,254.0,87.92
1005559955,FW 202029,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559955,FW 202023,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202052,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,170.0,
1005559956,FW 202027,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202036,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,233.0,
1005559955,FW 202042,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,198.0,
1005559955,FW 202043,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,245.0,
1005559955,FW 202040,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202028,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,253.0,65.94
1005559955,FW 202033,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559955,FW 202022,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202043,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,472.0,65.94
1005559955,FW 202024,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559956,FW 202039,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,157.0,
1005559955,FW 202046,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",16.0,166.0,351.68
1005559955,FW 202037,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,233.0,
1005559956,FW 202026,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559956,FW 202039,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559955,FW 202045,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,103.0,43.96
1005559955,FW 202044,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",0.0,3.0,0.0
1005559956,FW 202050,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559956,FW 202034,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",4.0,197.0,87.92
1005559956,FW 202102,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202047,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,273.0,
1005559955,FW 202034,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559955,FW 202036,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,251.0,21.98
1005559955,FW 202030,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202040,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,234.0,
1005559956,FW 202052,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559955,FW 202032,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559956,FW 202031,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",6.0,236.0,131.88
1005559955,FW 202021,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202023,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202050,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",80.0,162.0,1582.5800000000002
1005559955,FW 202046,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,201.0,
1005559955,FW 202049,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,160.0,98.91
1005559956,FW 202052,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,196.0,
1005559955,FW 202027,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202050,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,199.0,65.94
1005559955,FW 202047,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,138.0,
1005559956,FW 202047,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,239.0,
1005559956,FW 202036,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202045,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559956,FW 202038,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,254.0,
1005559955,FW 202046,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,79.0,
1005559955,FW 202044,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559956,FW 202045,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,235.0,
1005559956,FW 202021,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,0.0,
1005559955,FW 202038,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559955,FW 202022,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202037,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,195.0,
1005559956,FW 202040,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559956,FW 202048,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,244.0,
1005559956,FW 202042,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559956,FW 202025,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,257.0,
1005559955,FW 202049,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,475.0,
1005559956,FW 202101,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,248.0,
1005559955,FW 202022,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202041,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,245.0,109.9
1005559955,FW 202022,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202045,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202043,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,255.0,
1005559955,FW 202021,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202035,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,258.0,6.59
