C_SKU_Nbr,C_d_Market_Nbr,C_Sales_Units,C_sales
103095,0226,315.0,7261.109999999981
300969,0026,3354.0,56791.629999998695
298741,0086,1970.0,5394.9099999999835
743748,0036,243.0,4281.829999999999
300896,0034,15484.0,226973.3900000102
155713,0374,128.0,1155.1400000000012
1001101228,0196,49.0,734.0199999999999
958719,0212,299.0,4100.020000000007
1000004732,0421,1891.0,35383.5
300853,0023,1242.0,15133.210000000005
354221,0419,69.0,440.70000000000016
834001,0503,200.0,3941.4799999999896
378739,0212,78.0,1632.41
905178,0578,164.0,1598.4699999999998
1000013966,0065,2.0,100.0
925778,0111,942.0,6818.389999999991
1002339010,0357,146.0,3753.250000000002
1002625925,0112,2584.0,2498.120000000007
1001687559,0065,19.0,413.6299999999999
354221,0026,5652.0,38498.5400000007
1002339010,0600,220.0,5458.75
302477,0591,996.0,3877.890000000002
1001723869,0065,9.0,1529.73
1001101224,0143,2938.0,28768.96999999993
1005011955,0249,57.0,990.9900000000001
155400,0602,1377.0,7974.479999999995
1001818260,0414,54.0,683.6000000000001
1001349041,0086,0.0,0.0
824670,0335,1.0,1.08
315110,0042,1437.0,55353.98999999997
298741,0604,29.0,94.83
565963,0066,798.0,14399.429999999984
1001754002,0531,768.0,16053.779999999984
378739,0570,72.0,1545.6500000000003
1002341955,0112,2770.0,44345.26000000006
1001753935,0570,3400.0,56245.419999999984
260931,0531,122.0,5411.68
619375,0266,469.0,2384.179999999991
1002806941,0540,,
1003933835,0042,1015.0,37929.880000000005
778459,0310,98.0,2311.9600000000005
196088,0591,373.0,7756.860000000002
351359,0591,54.0,395.09
1001787115,0357,1884.0,41879.85999999998
1001676865,0272,1301.0,39413.11999999994
914649,0129,48754.0,162555.8500000002
1002275150,0268,335.0,1269.460000000001
124905,0226,0.0,0.0
338555,0599,73.0,2817.9
300888,0113,1874.0,13903.589999999875
386668,0129,30.0,149.1
925778,0034,14685.0,103564.76000000097
256472,0605,32.0,327.2100000000001
1004718897,0304,68.0,4460.849999999999
1002625925,0392,461.0,435.9699999999999
1002275150,0577,105.0,407.04000000000036
463998,0063,827.0,7127.249999999971
1005427985,0036,3179.0,20422.42999999957
567776,0300,36.0,705.35
1004183704,0600,239.0,471.0500000000001
1000043070,0572,61.0,5880.599999999997
1000032541,0582,28.0,5489.96
1002185336,0513,20.0,64.25
1002625925,0503,76.0,74.48
1002341934,0593,775.0,9938.320000000002
1002185326,0147,4454.0,6960.819999999998
1002185336,0077,504.0,2136.4200000000014
103064,0340,180.0,2060.500000000004
559087,0304,248.0,19199.579999999998
300896,0518,215.0,3281.040000000006
1001311054,0023,6715.0,6366.96000000003
129430,0268,133.0,680.1000000000001
1002854744,0129,3422.0,10806.830000000064
1002341934,0588,511.0,6491.029999999999
440542,0023,1924.0,33806.549999999996
1001724066,0102,15.0,84.22999999999998
1004865236,0042,16.0,329.92
1000967431,0034,105.0,8267.7
1002185326,0036,13992.0,25818.190000000246
1003364812,0036,2271.0,7927.729999999978
445789,0533,80.0,568.7500000000003
726653,0595,349.0,3795.909999999996
536763,0077,1154.0,23781.130000000026
778459,0097,29.0,628.3599999999999
1002185326,0466,401.0,625.9000000000003
1002302295,0127,286.0,4175.38
169757,0392,340045.0,545055.1799999975
368253,0019,3022.0,49520.47000000005
440539,0097,779.0,7964.619999999977
1004718703,0093,67.0,499.75
1000000560,0503,17.0,1194.04
1001753998,0503,202.0,3752.6800000000003
249148,0086,2460.0,184998.60000000073
1001687555,0065,14.0,458.7799999999999
958719,0097,555.0,7674.329999999982
914335,0077,144.0,421.69000000000005
198354,0196,918.0,49117.18999999996
1004718703,0111,,
294895,0143,446.0,985.9500000000014
1000032541,0581,9.0,98.82
112345,0357,402.0,9046.36999999998
726653,0591,237.0,3238.3600000000006
1002185326,0063,4612.0,8387.900000000018
1002185326,0591,425.0,729.6400000000003
958751,0536,120.0,4266.100000000004
1001753906,0602,2736.0,27710.70999999996
1001802029,0421,818.0,12121.459999999997
256472,0503,18.0,197.64
1001632258,0513,9.0,123.68
1004718897,0318,,
1002275171,0249,1542.0,5239.559999999975
354221,0533,106.0,848.2899999999998
440928,0594,68.0,1787.8000000000009
300888,0036,4433.0,33865.59999999989
1005011955,0577,62.0,1073.1499999999999
386668,0086,545.0,2674.2200000000007
1001787260,0588,446.0,5589.860000000001
430400,0595,10912.0,11313.450000000003
103078,0463,136.0,2204.91
1003364829,0196,528.0,2727.669999999995
196088,0605,155.0,3428.82
149671,0272,1806.0,30098.92000000001
302477,0576,942.0,3657.4300000000044
1001753990,0503,748.0,9277.309999999996
435997,0191,51.0,369.9200000000002
456583,0605,29.0,728.1300000000003
301587,0191,591.0,3267.3499999999945
1002185331,0050,2500.0,7412.750000000002
254576,0599,69.0,1857.63
1005447639,0340,68.0,1122.0800000000004
958719,0057,574.0,7838.410000000012
1000043094,0349,51.0,648.2100000000002
914335,0536,17.0,50.489999999999995
164704,0471,4927.0,9121.249999999993
1002275158,0508,121.0,695.4600000000002
1001283607,0340,48.0,161.7600000000001
1001724066,0089,137.0,785.1599999999994
563923,0066,23.0,56.42999999999999
731979,0147,883.0,17158.20000000002
103064,0009,578.0,6513.650000000017
1002275152,0466,140.0,753.3000000000008
260931,0570,479.0,21696.05
256472,0335,138.0,1434.5000000000005
1002275158,0202,288.0,1581.1699999999992
292075,0034,1574.0,76733.51000000024
256276,0602,5751.0,65471.00999999986
1002185331,0533,36.0,142.85999999999999
1001215929,0196,240.0,6703.84999999998
300969,0226,426.0,8416.509999999991
1000013966,0028,2.0,340.62
440626,0600,534.0,1567.5000000000007
256472,0111,84.0,898.3700000000001
430400,0112,76616.0,80647.13000000044
1000043811,0147,55.0,690.1800000000001
1004718833,0106,41.0,1792.4100000000003
1005370861,0065,73.0,3813.5799999999986
279388,0111,457.0,5847.450000000024
1001724066,0026,158.0,906.2499999999998
440572,0532,70.0,1973.73
1001687558,0191,2.0,23.760000000000012
1001753914,0588,2175.0,25235.34999999996
294895,0086,1232.0,2993.4699999999975
1002275158,0014,2232.0,12088.629999999957
567776,0310,79.0,1548.8
300896,0536,178.0,3827.6999999999975
1001753743,0591,5642.0,35432.729999999996
1002185331,0057,1982.0,6309.590000000009
461902,0342,107.0,863.2600000000004
565963,0272,969.0,17373.78000000003
1001754077,0576,432.0,10554.31
279388,0196,481.0,5358.899999999975
323876,0576,19.0,527.03
1002625925,0111,739.0,721.1700000000003
155395,0576,2032.0,8698.370000000003
743748,0063,411.0,6760.779999999987
1002854861,0421,103.0,605.7600000000001
834001,0467,64.0,1879.0099999999993
386668,0513,10.0,49.699999999999996
1001687568,0112,49.0,860.64
103064,0572,385.0,4289.740000000005
463786,0196,736.0,411.260000000001
1001753906,0605,1560.0,16475.969999999983
1001412558,0580,395.0,3316.670000000004
1001814380,0471,3856.0,11449.090000000006
440542,0089,5141.0,86778.92999999986
461902,0414,295.0,2616.0500000000034
300888,0419,178.0,1327.680000000001
249148,0581,44.0,3478.2799999999997
958719,0268,260.0,3559.4300000000053
167136,0147,799.0,16464.869999999995
103064,0533,54.0,601.6499999999997
1002185329,0057,2686.0,6330.930000000013
378739,0143,246.0,5081.489999999994
300969,0536,183.0,4414.86
1002185326,0005,20856.0,32333.619999998937
292075,0093,226.0,12498.519999999997
563923,0593,9.0,35.730000000000004
1002185331,0578,35.0,122.60000000000002
460788,0342,1.0,0.26
298741,0416,93.0,271.66
430269,0143,3093.0,45426.10999999984
270600,0595,163.0,7334.110000000001
1002185329,0063,2930.0,8407.85999999998
1000012648,0531,129.0,1753.0600000000006
565963,0143,152.0,2830.9599999999973
1003622431,0533,120.0,389.2200000000001
300829,0063,1045.0,13704.530000000044
666957,0063,64.0,1502.72
351359,0014,631.0,4304.210000000008
1002185331,0466,217.0,620.25
834001,0357,183.0,3703.589999999998
1002275152,0019,3645.0,18914.379999999863
1002341955,0595,314.0,5202.11
1001349041,0518,,
1002625925,0026,4314.0,4178.83
1002185336,0129,3090.0,12963.50000000002
1003620417,0463,161.0,791.1600000000003
300853,0063,1448.0,19828.919999999805
440539,0023,1427.0,14823.019999999882
386668,0578,34.0,179.95
300810,0249,1870.0,11029.100000000177
1001753743,0471,16672.0,107419.52999999987
103095,0186,832.0,18775.49000000007
1002185331,0414,105.0,381.7399999999998
286503,0086,386.0,14137.609999999991
1001687561,0191,-12.0,-261.2399999999999
1000032455,0570,184.0,4447.84
167055,0147,1315.0,17470.239999999987
286503,0191,522.0,19369.829999999994
1004718703,0595,3.0,139.83
254576,0304,250.0,6858.780000000003
460219,0063,2891.0,10328.819999999985
1002339010,0097,994.0,25391.059999999878
338538,0129,3710.0,87988.02000000006
301587,0272,978.0,5469.070000000006
958719,0266,451.0,6235.470000000009
149671,0570,1233.0,20105.509999999973
1004718703,0036,20.0,633.6400000000001
301587,0604,10.0,57.699999999999996
300829,0077,752.0,9834.290000000037
567776,0533,4.0,79.88
1001724066,0143,72.0,363.3499999999998
926009,0034,452.0,4790.549999999988
1002854732,0593,114.0,582.47
1004718703,0392,5.0,176.04999999999998
1001101224,0593,370.0,3588.1100000000015
315110,0570,204.0,8101.139999999993
1004511031,0028,,
1003131893,0602,7.0,97.86
219743,0057,739.0,11389.659999999923
1001860744,0147,340.0,2976.7000000000035
1002302295,0582,25.0,386.5
1002275171,0531,184.0,582.5900000000004
368253,0173,866.0,14152.950000000003
1001729059,0594,30.0,284.4200000000001
1001729059,0578,111.0,1044.8500000000001
1002341976,0576,360.0,7289.01
1000049026,0212,,
1004718833,0578,0.0,0.0
1002185336,0421,178.0,661.4000000000001
1000034643,0414,743.0,9731.41
563923,0093,35.0,198.46
378739,0113,266.0,5568.559999999991
905178,0580,440.0,3973.1000000000004
462633,0077,1086.0,12417.710000000037
430792,0576,8192.0,7507.850000000001
430792,0599,8053.0,7517.2199999999975
1004718703,0196,0.0,2.842170943040401e-14
1001101224,0310,1579.0,15567.109999999984
1000032455,0572,60.0,730.4000000000001
1002185331,0093,4759.0,14709.869999999913
300888,0023,2047.0,14738.739999999993
300969,0063,2206.0,43114.68000000005
300950,0057,1799.0,16484.58999999987
1002854732,0595,176.0,919.6600000000001
1001753914,0342,1961.0,26069.099999999988
1000043070,0357,,
1000045651,0580,,
555450,0111,33.0,258.46999999999997
466120,0342,239.0,1286.52
456583,0570,74.0,1808.35
315110,0531,110.0,4398.52
164704,0014,67392.0,122035.36999999879
1001687563,0191,39.0,481.85000000000014
302477,0503,1147.0,4344.670000000001
1002854737,0581,52.0,321.93000000000006
435997,0026,193.0,1333.8400000000004
1001676868,0093,601.0,18541.01999999997
1002854732,0143,1290.0,6954.8500000000195
283346,0226,250.0,4209.98
440539,0466,306.0,2992.079999999999
777683,0349,77.0,675.8699999999999
1005447639,0077,425.0,8247.669999999986
914335,0471,-3.0,-9.360000000000001
834001,0532,30.0,476.03000000000003
1000000560,0605,76.0,5419.510000000001
738111,0057,880.0,42994.770000000084
300896,0226,595.0,9463.049999999997
302477,0605,1857.0,7430.659999999996
1005447639,0572,136.0,2256.449999999998
1003622431,0536,215.0,698.2599999999999
635251,0540,186.0,4779.050000000008
1000043094,0594,97.0,1180.08
300918,0063,1380.0,32392.159999999538
440928,0111,222.0,5770.489999999992
1000000560,0026,1088.0,79413.34999999969
300969,0077,719.0,13802.770000000031
1005011955,0335,334.0,5882.6100000000115
1001787260,0570,2582.0,36637.90999999994
1001818260,0129,1010.0,10136.809999999992
619375,0518,73.0,321.04000000000025
958719,0572,301.0,3885.070000000006
780834,0594,87.0,2152.4199999999987
286503,0300,32.0,1145.2600000000002
1002302294,0127,657.0,5397.020000000003
249148,0065,948.0,71409.85999999993
1001308546,0578,81.0,1423.6900000000005
1001308546,0342,72.0,1260.3800000000006
738111,0392,532.0,25865.979999999985
505735,0147,314.0,11556.600000000013
1002185326,0577,189.0,291.03999999999996
1002185336,0023,883.0,3653.9699999999966
1002302295,0536,131.0,1909.9300000000003
1001724066,0392,37.0,199.4900000000001
249148,0093,2452.0,183849.01000000074
1000032455,0019,115.0,2221.3599999999997
460219,0605,179.0,636.8699999999994
430269,0304,596.0,7986.02
1001660536,0196,556.0,3170.1900000000046
1004183704,0531,442.0,865.8700000000002
1004183704,0599,205.0,400.5400000000002
1004718897,0570,40.0,953.7900000000001
351359,0467,2.0,12.57
264784,0147,1359.0,40479.24000000015
283346,0112,762.0,11505.77999999996
1001753827,0342,2229.0,21501.94
1000012648,0541,25.0,345.30000000000007
1000043094,0591,88.0,1077.1699999999998
1000043094,0604,39.0,487.07000000000005
1005370858,0112,15.0,761.81
490946,0196,901.0,5399.300000000003
354221,0112,3051.0,24679.25999999958
1001687550,0066,3.0,173.31
1002854732,0349,175.0,925.2499999999999
445789,0572,1361.0,9531.969999999928
1004183704,0066,3157.0,6147.309999999989
256472,0097,61.0,669.7800000000001
1002185326,0017,1865.0,2871.7300000000005
1000032541,0063,,
295639,0593,41.0,202.76999999999998
1005129729,0471,182.0,5963.6599999999935
279388,0503,180.0,2125.639999999995
466257,0226,230.0,273.59999999999985
411310,0602,1246.0,11928.289999999985
260931,0503,73.0,3040.3900000000003
430400,0593,14713.0,14752.279999999995
1001754825,0531,3088.0,23173.669999999973
1002275150,0609,108.0,430.1700000000002
1000043070,0106,580.0,55557.72999999989
1000012648,0066,2366.0,32541.379999999794
1001311054,0304,738.0,696.5300000000002
163613,0602,552.0,4447.470000000009
497649,0602,38.0,1158.9100000000005
1001283607,0034,1450.0,5582.739999999961
1001860786,0580,49.0,713.0500000000001
1004184121,0300,12.0,428.8499999999999
309524,0594,370.0,13260.869999999997
556270,0414,118.0,1166.2000000000003
149671,0609,200.0,3263.0899999999983
264784,0599,288.0,8645.149999999998
824670,0471,2816.0,6288.880000000002
440539,0089,3062.0,30239.04000000017
1000000560,0364,96.0,7217.38
300888,0034,13947.0,103569.62000000586
1001101224,0249,1677.0,16608.719999999972
555983,0605,223.0,3931.5400000000072
103078,0057,2113.0,37442.29000000024
315110,0600,103.0,4073.990000000001
487404,0113,1001.0,2775.540000000001
1001687568,0034,390.0,6962.139999999999
430297,0609,66.0,1575.15
433183,0599,400.0,800.4100000000002
1000000560,0595,33.0,2398.7899999999995
1000012648,0349,175.0,2419.9300000000007
619375,0113,2044.0,9023.40999999984
619375,0186,1186.0,7827.519999999979
1003131893,0147,24.0,335.52
259270,0570,910.0,15652.099999999979
1002275150,0005,9242.0,37770.149999999914
149521,0065,3163.0,27817.43999999985
466257,0304,,
294895,0310,520.0,1267.3200000000013
1001101228,0595,264.0,3752.8
778506,0605,153.0,2191.4200000000014
1005129729,0063,1027.0,33569.069999999956
958719,0536,242.0,4221.06
743748,0226,48.0,647.1000000000003
323876,0226,50.0,1483.7799999999997
354221,0186,1405.0,10900.029999999986
1001412558,0129,4086.0,34354.979999999836
1005011955,0066,654.0,11416.870000000008
295639,0065,205.0,1028.5600000000009
497649,0414,4.0,119.84
1002185331,0143,2637.0,8035.989999999996
259270,0591,517.0,8993.719999999996
696170,0036,2873.0,79827.2599999996
1000000560,0066,530.0,38606.00999999999
462296,0591,244.0,155.8400000000001
254576,0582,9.0,265.14
777683,0513,55.0,512.1700000000001
1002341976,0106,4304.0,91356.6800000002
1005592716,0249,1643.0,4284.090000000001
283346,0593,162.0,2392.5600000000018
294895,0577,119.0,304.8399999999998
1001101224,0226,766.0,6485.630000000002
1000012648,0086,2959.0,40822.990000000005
258552,0591,384.0,10735.019999999993
1002855788,0605,466.0,1469.3500000000001
716686,0077,142.0,909.8900000000003
1001753743,0602,6421.0,37861.770000000004
1005011955,0093,1337.0,23441.580000000085
778506,0416,50.0,704.7100000000002
103078,0009,931.0,16323.589999999878
1001349041,0023,,
1002806943,0212,54.0,999.6000000000004
1001308546,0503,76.0,1327.7200000000003
1001754110,0471,297.0,7930.959999999999
777683,0097,318.0,2682.5700000000024
256472,0599,63.0,645.84
1002185326,0019,9948.0,15571.65
279388,0112,1591.0,20956.710000000043
1001754821,0531,5232.0,33869.409999999996
1001724066,0034,348.0,1991.0199999999975
1002185331,0173,529.0,1625.5599999999995
435997,0226,7.0,48.16000000000001
461902,0588,60.0,484.87000000000023
1000032455,0042,231.0,6625.57
1002806941,0196,60.0,2116.8199999999997
1001632258,0581,18.0,539.54
440542,0392,1284.0,22321.790000000005
103064,0536,236.0,2699.9900000000057
1002275158,0086,2148.0,12729.149999999983
368253,0026,1516.0,23848.619999999988
378739,0593,26.0,589.0
1001687577,0112,26.0,92.13
1005427985,0026,781.0,4748.23999999999
300918,0572,478.0,10333.780000000013
1001283617,0145,43.0,376.78000000000014
1001101224,0588,369.0,3581.180000000001
300969,0196,637.0,11954.26000000003
386668,0226,43.0,209.70999999999998
219743,0196,210.0,3282.339999999998
168768,0570,10002.0,81589.33999999998
298741,0226,531.0,1674.7999999999995
300810,0414,93.0,549.02
925877,0023,57.0,610.7099999999998
1001676868,0086,771.0,24143.08999999998
300969,0572,752.0,13196.910000000013
777683,0300,447.0,3700.0900000000033
1002454952,0129,98.0,662.0300000000001
1000043094,0268,56.0,674.4699999999999
279388,0463,62.0,997.5800000000005
1002185336,0580,70.0,296.9
1005447571,0392,279.0,3990.920000000005
404022,0226,224.0,501.85
103078,0026,2813.0,49716.97000000149
433183,0570,1119.0,2669.739999999999
1002275150,0600,120.0,486.3600000000002
1000000560,0593,95.0,6917.619999999999
394327,0147,333.0,1949.6500000000003
1001101224,0579,359.0,3722.840000000001
1000032455,0089,583.0,12577.74
1005011955,0111,290.0,5107.190000000003
1001676869,0093,213.0,6658.289999999997
430269,0300,410.0,5912.140000000002
1005370861,0272,13.0,682.84
466257,0186,39.0,61.230000000000004
905178,0414,1097.0,10899.040000000005
619375,0249,1948.0,8436.42000000002
165360,0196,39582.0,95384.04000000005
1002625925,0572,662.0,629.37
456583,0609,32.0,713.2500000000005
254576,0577,82.0,2142.3399999999997
1002341976,0605,162.0,3356.940000000001
917371,0572,35.0,104.60000000000002
1002275158,0392,1110.0,5923.039999999986
1001787116,0591,660.0,15061.039999999977
1002666179,0042,10098.0,81807.13
1001753743,0342,5188.0,32912.21
1002275150,0532,177.0,741.7400000000006
1005143506,0212,1.0,119.98
1001308546,0314,362.0,6347.260000000004
1001729059,0604,66.0,623.73
156797,0310,201.0,1477.1399999999992
1002185336,0591,141.0,574.4300000000001
149671,0093,3656.0,61752.46000000019
300853,0340,209.0,2711.720000000001
687642,0014,137364.0,309093.83999999956
1001729059,0127,362.0,3577.310000000001
1000012648,0577,123.0,1718.150000000001
1001818260,0582,234.0,2385.32
315110,0357,215.0,8892.699999999997
386668,0143,242.0,1183.6400000000008
112345,0111,513.0,11300.999999999989
156797,0106,1596.0,12164.649999999929
